"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"01.06.2025","261,50","261,30","261,50","261,50","62,48K","0,00%"
"31.05.2025","261,50","261,30","262,00","261,10","62,48K","0,27%"
"30.05.2025","260,80","256,00","263,70","255,10","1,73M","1,44%"
"29.05.2025","257,10","262,40","262,90","256,80","2,38M","-2,02%"
"28.05.2025","262,40","257,20","262,80","253,30","6,46M","2,22%"
"27.05.2025","256,70","240,40","258,00","235,40","8,66M","6,21%"
"26.05.2025","241,70","249,50","249,90","235,60","3,38M","-3,32%"
"23.05.2025","250,00","251,80","254,20","249,50","727,71K","-0,71%"
"22.05.2025","251,80","254,00","256,00","249,00","1,18M","-0,83%"
"21.05.2025","253,90","257,70","259,00","252,10","924,76K","-1,47%"
"20.05.2025","257,70","260,90","262,10","256,00","1,24M","-1,00%"
"19.05.2025","260,30","257,90","266,00","257,90","1,46M","-1,77%"
"18.05.2025","265,00","257,90","265,90","263,30","367,29K","0,57%"
"17.05.2025","263,50","257,90","263,60","257,90","165,97K","1,82%"
"16.05.2025","258,80","257,80","265,20","251,20","2,14M","0,39%"
"15.05.2025","257,80","260,00","263,30","254,50","1,69M","-1,00%"
"14.05.2025","260,40","264,70","269,50","259,80","1,62M","-1,44%"
"13.05.2025","264,20","267,50","270,60","259,60","2,70M","-1,27%"
"12.05.2025","267,60","256,80","269,70","256,00","3,83M","4,21%"
"08.05.2025","256,80","257,30","264,30","256,00","1,58M","0,35%"
"07.05.2025","255,90","257,40","262,70","254,90","2,92M","-0,43%"
"06.05.2025","257,00","253,00","265,30","244,00","4,81M","1,70%"
"05.05.2025","252,70","253,40","257,70","241,30","5,27M","0,04%"
"02.05.2025","252,60","267,10","267,10","252,30","1,62M","-5,89%"
"30.04.2025","268,40","263,00","268,80","257,50","2,73M","1,74%"
"29.04.2025","263,80","272,80","272,80","262,70","2,76M","-3,33%"
"28.04.2025","272,90","284,00","286,70","270,80","5,12M","-3,77%"
"25.04.2025","283,60","273,70","287,40","273,00","10,56M","3,96%"
"24.04.2025","272,80","272,80","278,50","268,50","3,97M","0,11%"
"23.04.2025","272,50","275,50","276,60","265,10","4,72M","-0,69%"
"22.04.2025","274,40","255,70","275,50","255,30","7,17M","7,48%"
"21.04.2025","255,30","250,00","256,00","249,60","1,29M","2,82%"
"18.04.2025","248,30","252,00","253,10","246,60","1,62M","-2,28%"
"17.04.2025","254,10","252,00","255,80","248,10","2,06M","0,87%"
"16.04.2025","251,90","246,70","256,20","240,30","3,95M","2,11%"
"15.04.2025","246,70","250,00","251,30","245,00","1,58M","-1,36%"
"14.04.2025","250,10","253,00","257,50","247,30","2,24M","-0,79%"
"11.04.2025","252,10","247,80","256,70","247,00","2,68M","1,69%"
"10.04.2025","247,90","253,30","254,50","240,60","3,02M","-1,51%"
"09.04.2025","251,70","241,00","252,00","230,60","5,80M","4,44%"
"08.04.2025","241,00","258,70","262,50","241,00","4,60M","-6,26%"
"07.04.2025","257,10","262,30","268,70","233,50","13,54M","-2,39%"
"04.04.2025","263,40","280,80","283,30","263,00","3,82M","-5,63%"
"03.04.2025","279,10","281,70","286,20","271,40","3,02M","-0,92%"
"02.04.2025","281,70","275,00","284,60","273,50","3,37M","2,62%"
"01.04.2025","274,50","282,00","291,70","273,30","5,75M","-2,66%"
"31.03.2025","282,00","280,00","285,20","266,20","4,78M","0,57%"
"28.03.2025","280,40","282,00","289,60","277,80","5,97M","-0,57%"
"27.03.2025","282,00","287,50","287,50","275,20","4,74M","-1,43%"
"26.03.2025","286,10","291,90","293,60","286,00","2,45M","-1,95%"
"25.03.2025","291,80","284,60","292,90","283,10","5,58M","2,57%"
"24.03.2025","284,50","294,00","294,70","284,20","6,52M","-3,36%"
"21.03.2025","294,40","300,60","301,50","290,40","21,81M","-2,35%"
"20.03.2025","301,50","328,50","333,40","298,60","36,90M","-8,11%"
"19.03.2025","328,10","326,60","332,20","322,20","2,81M","0,40%"
"18.03.2025","326,80","335,00","337,50","325,50","3,09M","-2,16%"
"17.03.2025","334,00","328,60","336,00","326,10","2,76M","1,86%"
"14.03.2025","327,90","321,40","328,20","317,50","2,67M","1,64%"
"13.03.2025","322,60","321,80","324,20","312,70","3,57M","0,25%"
"12.03.2025","321,80","327,00","327,40","317,20","2,64M","-1,59%"
"11.03.2025","327,00","327,40","330,70","322,40","2,39M","0,03%"
"10.03.2025","326,90","330,40","333,40","326,60","1,39M","-1,03%"
"07.03.2025","330,30","334,00","338,20","323,80","2,95M","-0,54%"
"06.03.2025","332,10","334,40","338,70","329,60","2,93M","-0,39%"
"05.03.2025","333,40","337,00","343,30","328,80","5,22M","-1,01%"
"04.03.2025","336,80","321,20","339,40","321,10","7,20M","4,86%"
"03.03.2025","321,20","333,90","336,70","320,30","4,07M","-3,72%"
"28.02.2025","333,60","330,10","336,00","322,80","6,26M","0,85%"
"27.02.2025","330,80","336,60","339,90","328,40","4,67M","-1,22%"
"26.02.2025","334,90","353,10","358,80","332,90","12,45M","-5,15%"
"25.02.2025","353,10","340,40","356,40","336,70","7,48M","3,79%"
"24.02.2025","340,20","329,60","340,80","329,50","5,76M","3,22%"
"21.02.2025","329,60","330,00","333,00","325,00","2,58M","-0,12%"
"20.02.2025","330,00","327,60","335,80","325,40","4,88M","0,79%"
"19.02.2025","327,40","322,90","330,00","316,10","4,68M","1,55%"
"18.02.2025","322,40","335,90","337,50","319,30","6,11M","-3,53%"
"17.02.2025","334,20","323,60","335,10","322,00","6,83M","4,76%"
"14.02.2025","319,00","347,00","350,00","310,20","9,96M","-2,09%"
"13.02.2025","325,80","332,40","345,20","320,40","11,30M","-0,97%"
"12.02.2025","329,00","317,60","334,50","311,00","14,51M","3,65%"
"11.02.2025","317,40","307,50","318,10","304,60","7,29M","3,15%"
"10.02.2025","307,70","304,70","314,10","303,30","10,61M","1,55%"
"07.02.2025","303,00","312,00","316,00","298,20","7,27M","-2,88%"
"06.02.2025","312,00","317,60","319,60","312,00","5,85M","-1,27%"
"05.02.2025","316,00","308,30","319,00","299,60","13,99M","2,70%"
"04.02.2025","307,70","320,60","325,90","307,00","11,08M","-4,56%"
"03.02.2025","322,40","335,00","335,00","318,60","9,08M","-3,76%"
"31.01.2025","335,00","341,00","347,20","332,40","5,29M","-1,76%"
"30.01.2025","341,00","339,00","343,40","336,00","3,86M","0,59%"
"29.01.2025","339,00","342,00","350,60","338,00","5,23M","-0,88%"
"28.01.2025","342,00","338,40","344,60","333,00","5,87M","0,71%"
"27.01.2025","339,60","350,20","352,80","337,60","5,35M","-3,03%"
"24.01.2025","350,20","354,00","359,20","345,60","6,90M","-0,91%"
"23.01.2025","353,40","346,00","354,00","342,00","5,08M","1,96%"
"22.01.2025","346,60","338,60","356,40","335,00","15,64M","2,48%"
"21.01.2025","338,20","343,00","345,20","331,60","8,68M","-1,28%"
"20.01.2025","342,60","354,00","361,60","340,40","13,30M","-2,34%"
"17.01.2025","350,80","339,00","353,60","333,60","13,09M","3,91%"
"16.01.2025","337,60","338,60","342,40","332,20","17,53M","-0,30%"
"15.01.2025","338,60","311,40","339,00","310,60","40,88M","9,37%"
"14.01.2025","309,60","305,00","311,80","302,40","3,06M","1,51%"
"13.01.2025","305,00","313,00","318,40","301,00","5,15M","-1,74%"
"10.01.2025","310,40","301,00","312,20","294,60","5,46M","3,95%"
"09.01.2025","298,60","312,60","313,80","297,00","3,66M","-4,48%"
"08.01.2025","312,60","303,00","313,60","299,00","2,55M","4,13%"
"06.01.2025","300,20","300,40","303,80","294,40","2,47M","-1,05%"
"03.01.2025","303,40","316,00","317,20","302,20","3,20M","-2,88%"
"30.12.2024","312,40","297,40","317,20","296,40","5,00M","5,83%"
"28.12.2024","295,20","292,40","295,40","289,00","2,56M","0,68%"
"27.12.2024","293,20","288,60","294,80","282,40","3,55M","1,81%"
"26.12.2024","288,00","298,00","306,00","286,60","5,74M","-3,10%"
"25.12.2024","297,20","282,20","298,80","280,00","4,91M","4,57%"
"24.12.2024","284,20","289,00","290,40","282,20","3,38M","-2,07%"
"23.12.2024","290,20","301,20","307,20","286,80","7,83M","-0,89%"
"20.12.2024","292,80","248,40","293,20","247,00","12,39M","17,87%"
"19.12.2024","248,40","249,20","250,60","243,40","4,89M","0,32%"
"18.12.2024","247,60","239,40","250,00","235,60","3,74M","4,12%"
"17.12.2024","237,80","238,00","242,20","234,60","4,25M","-0,83%"
"16.12.2024","239,80","250,20","251,20","237,40","4,45M","-4,23%"
"13.12.2024","250,40","246,40","253,00","246,40","2,69M","0,89%"
"12.12.2024","248,20","255,20","256,80","246,60","5,19M","-3,12%"
"11.12.2024","256,20","250,00","257,00","247,00","4,63M","1,83%"
"10.12.2024","251,60","264,00","265,60","251,00","4,71M","-5,34%"
"09.12.2024","265,80","262,40","269,60","256,20","6,32M","2,31%"
"06.12.2024","259,80","262,00","267,20","257,20","4,96M","-0,76%"
"05.12.2024","261,80","247,00","266,00","243,20","8,74M","5,48%"
"04.12.2024","248,20","256,60","264,00","244,00","7,55M","-3,87%"
"03.12.2024","258,20","277,20","282,60","254,60","5,47M","-6,79%"
"02.12.2024","277,00","277,00","281,00","273,40","3,00M","0,65%"
"29.11.2024","275,20","268,40","278,40","264,20","3,30M","2,30%"
"28.11.2024","269,00","262,40","274,00","251,00","6,80M","2,83%"
"27.11.2024","261,60","244,00","265,00","221,00","15,49M","7,39%"
"26.11.2024","243,60","263,00","268,00","240,20","5,36M","-7,38%"
"25.11.2024","263,00","271,40","271,80","259,40","2,67M","-3,31%"
"22.11.2024","272,00","281,00","281,60","270,80","1,78M","-3,00%"
"21.11.2024","280,40","285,40","287,60","268,40","4,94M","-1,54%"
"20.11.2024","284,80","297,20","297,60","281,20","3,50M","-4,04%"
"19.11.2024","296,80","305,00","307,00","291,00","2,39M","-2,88%"
"18.11.2024","305,60","307,80","314,80","304,60","2,06M","-3,41%"
"15.11.2024","316,40","309,40","317,00","305,80","1,46M","2,00%"
"14.11.2024","310,20","312,00","315,40","305,40","1,57M","-0,64%"
"13.11.2024","312,20","312,20","322,20","310,40","1,93M","-0,06%"
"12.11.2024","312,40","321,40","322,20","312,00","1,66M","-3,22%"
"11.11.2024","322,80","325,00","325,80","318,00","3,08M","0,69%"
"08.11.2024","320,60","306,00","323,00","301,80","3,68M","5,18%"
"07.11.2024","304,80","296,80","305,60","289,40","1,98M","3,25%"
"06.11.2024","295,20","299,40","304,80","294,20","2,26M","0,61%"
"05.11.2024","293,40","290,00","296,00","288,80","1,28M","1,59%"
"02.11.2024","288,80","293,80","293,80","286,60","807,60K","-1,10%"
"01.11.2024","292,00","288,00","294,60","282,60","2,05M","1,39%"
"31.10.2024","288,00","296,00","299,80","284,60","2,57M","-2,90%"
"30.10.2024","296,60","307,40","310,40","295,80","1,61M","-3,39%"
"29.10.2024","307,00","304,00","309,00","293,40","2,70M","1,66%"
"28.10.2024","302,00","301,00","307,20","295,20","4,22M","-1,82%"
"25.10.2024","307,60","329,80","335,00","306,00","5,14M","-6,73%"
"24.10.2024","329,80","326,40","332,60","323,20","1,23M","0,49%"
"23.10.2024","328,20","337,60","338,80","324,20","1,65M","-2,78%"
"22.10.2024","337,60","341,80","342,80","336,40","656,90K","-1,34%"
"21.10.2024","342,20","344,20","349,00","341,80","679,34K","-0,35%"
"18.10.2024","343,40","339,20","344,80","338,80","769,19K","1,00%"
"17.10.2024","340,00","348,60","349,00","340,00","1,34M","-2,63%"
"16.10.2024","349,20","356,20","360,20","345,80","2,12M","-1,41%"
"15.10.2024","354,20","346,00","357,00","344,20","1,73M","2,43%"
"14.10.2024","345,80","339,20","350,00","334,80","2,24M","1,89%"
"11.10.2024","339,40","339,40","342,60","334,60","1,17M","0,00%"
"10.10.2024","339,40","340,80","346,40","337,60","1,78M","-0,06%"
"09.10.2024","339,60","335,00","343,80","333,40","3,06M","1,31%"
"08.10.2024","335,20","336,80","337,40","331,40","1,37M","-0,36%"
"07.10.2024","336,40","337,00","341,00","327,60","3,28M","-0,06%"
"04.10.2024","336,60","340,20","341,60","333,60","1,43M","-1,00%"
"03.10.2024","340,00","339,00","342,00","329,00","3,75M","0,29%"
"02.10.2024","339,00","351,00","354,80","336,20","2,89M","-3,36%"
"01.10.2024","350,80","349,00","353,40","346,80","3,55M","0,29%"
"30.09.2024","349,80","362,20","370,60","349,00","3,31M","-3,26%"
"27.09.2024","361,60","363,00","364,80","353,60","3,73M","-0,39%"
"26.09.2024","363,00","366,20","368,20","360,20","2,73M","-1,57%"
"25.09.2024","368,80","381,00","381,00","367,80","2,31M","-2,69%"
"24.09.2024","379,00","374,40","381,80","366,00","3,21M","1,23%"
"23.09.2024","374,40","372,60","376,40","367,60","3,74M","1,30%"
"20.09.2024","369,60","358,40","371,00","358,40","2,09M","3,30%"
"19.09.2024","357,80","358,00","363,20","353,20","1,99M","0,11%"
"18.09.2024","357,40","357,80","368,80","353,60","4,13M","-0,06%"
"17.09.2024","357,60","356,80","359,20","350,40","1,80M","0,45%"
"16.09.2024","356,00","352,40","362,00","349,20","2,85M","1,19%"
"13.09.2024","351,80","342,00","353,40","323,20","5,09M","3,29%"
"12.09.2024","340,60","336,80","341,00","331,80","2,59M","0,47%"
"11.09.2024","339,00","356,80","359,20","337,40","2,89M","-5,57%"
"10.09.2024","359,00","368,80","369,60","355,20","2,23M","-2,82%"
"09.09.2024","369,40","352,80","371,80","351,20","3,09M","5,85%"
"06.09.2024","349,00","339,20","349,00","337,00","2,16M","3,01%"
"05.09.2024","338,80","350,00","354,40","337,60","2,80M","-2,64%"
"04.09.2024","348,00","327,20","350,80","323,60","2,84M","6,10%"
"03.09.2024","328,00","323,00","334,60","318,60","3,49M","1,11%"
"02.09.2024","324,40","340,60","346,00","318,00","3,94M","-6,35%"
"30.08.2024","346,40","340,60","364,40","342,00","2,88M","-4,15%"
"29.08.2024","361,40","364,00","366,00","353,20","2,62M","0,95%"
"28.08.2024","358,00","363,40","370,60","351,00","3,88M","-1,49%"
"27.08.2024","363,40","363,40","379,80","362,00","1,85M","-4,32%"
"26.08.2024","379,80","381,80","385,40","372,40","2,70M","1,71%"
"23.08.2024","373,40","366,00","378,60","356,60","4,56M","2,02%"
"22.08.2024","366,00","366,00","387,40","363,00","3,72M","-3,99%"
"21.08.2024","381,20","395,40","397,60","378,40","3,81M","-3,54%"
"20.08.2024","395,20","395,40","407,40","391,80","2,01M","-1,79%"
"19.08.2024","402,40","405,00","407,60","400,00","2,38M","-0,64%"
"16.08.2024","405,00","405,00","413,40","404,60","1,38M","-1,17%"
"15.08.2024","409,80","411,00","418,00","407,80","2,03M","-1,49%"
"14.08.2024","416,00","424,00","427,20","413,80","1,81M","-1,93%"
"13.08.2024","424,20","427,00","429,00","422,20","2,01M","-0,61%"
"12.08.2024","426,80","432,00","432,00","420,80","3,64M","-1,75%"
"09.08.2024","434,40","438,00","439,80","430,80","3,50M","-0,82%"
"08.08.2024","438,00","453,00","455,40","437,80","2,86M","-3,18%"
"07.08.2024","452,40","456,20","458,60","442,00","2,96M","-0,75%"
"06.08.2024","455,80","444,00","457,40","441,00","1,78M","4,02%"
"05.08.2024","438,20","440,40","443,80","436,00","1,57M","-2,27%"
"02.08.2024","448,40","451,00","456,80","444,40","1,66M","-0,22%"
"01.08.2024","449,40","458,20","468,80","449,00","2,22M","-1,83%"
"31.07.2024","457,80","457,00","461,40","453,00","1,22M","0,22%"
"30.07.2024","456,80","446,00","459,60","442,40","1,44M","2,28%"
"29.07.2024","446,60","453,80","454,00","440,00","1,78M","-3,08%"
"26.07.2024","460,80","475,00","485,80","457,00","3,86M","-2,37%"
"25.07.2024","472,00","466,00","475,40","461,40","1,15M","1,07%"
"24.07.2024","467,00","467,20","475,80","464,40","1,37M","-0,09%"
"23.07.2024","467,40","463,60","468,80","461,20","827,69K","0,47%"
"22.07.2024","465,20","468,80","471,20","459,20","1,10M","0,43%"
"19.07.2024","463,20","455,00","467,80","449,20","1,65M","1,89%"
"18.07.2024","454,60","440,60","456,60","438,40","1,31M","2,85%"
"17.07.2024","442,00","452,40","454,20","439,40","1,58M","-2,21%"
"16.07.2024","452,00","440,40","452,60","433,60","2,04M","2,26%"
"15.07.2024","442,00","458,20","458,20","436,00","1,79M","-2,73%"
"12.07.2024","454,40","463,20","466,80","447,80","2,15M","-0,74%"
"11.07.2024","457,80","434,20","458,20","434,20","2,50M","5,73%"
"10.07.2024","433,00","457,20","468,40","431,20","4,19M","-5,42%"
"09.07.2024","457,80","479,80","481,60","457,60","2,28M","-4,90%"
"08.07.2024","481,40","488,60","494,40","480,00","1,36M","-1,51%"
"05.07.2024","488,80","496,00","497,40","482,00","3,03M","-1,89%"
"04.07.2024","498,20","508,00","513,00","496,20","1,68M","-2,04%"
"03.07.2024","508,60","508,00","525,40","508,40","1,15M","-2,83%"
"02.07.2024","523,40","512,80","528,20","511,20","1,93M","2,03%"
"01.07.2024","513,00","502,80","514,00","502,00","1,37M","2,19%"
"28.06.2024","502,00","511,00","515,00","500,40","1,14M","-1,72%"
"27.06.2024","510,80","511,00","518,60","508,80","1,01M","-1,24%"
"26.06.2024","517,20","511,20","523,40","509,60","","1,29%"
"24.06.2024","510,60","508,80","518,40","510,20","","-7,97%"
"14.06.2024","554,80","551,00","561,00","544,40","1,30M","0,98%"
"13.06.2024","549,40","531,00","552,00","515,20","1,40M","-0,83%"
"11.06.2024","554,00","559,80","562,00","545,60","1,17M","-1,04%"
"10.06.2024","559,80","564,80","574,20","553,40","960,24K","-0,60%"
"07.06.2024","563,20","558,80","577,60","556,40","1,58M","1,15%"
"06.06.2024","556,80","559,80","560,80","552,60","754,39K","0,00%"
"05.06.2024","556,80","564,20","574,00","555,80","1,30M","-1,00%"
"04.06.2024","562,40","565,00","571,20","550,20","1,68M","-0,04%"
"03.06.2024","562,60","555,20","566,00","533,20","3,42M","1,30%"
"31.05.2024","555,40","560,20","572,00","550,60","3,47M","-0,68%"
"30.05.2024","559,20","572,00","575,80","559,00","1,26M","-2,24%"
"29.05.2024","572,00","570,80","578,80","567,00","1,12M","0,35%"
"28.05.2024","570,00","565,20","582,20","558,80","2,16M","1,10%"
"27.05.2024","563,80","582,60","595,60","559,00","3,10M","-2,99%"
"24.05.2024","581,20","614,80","618,00","581,00","4,26M","-5,28%"
"23.05.2024","613,60","605,00","616,60","601,00","2,61M","1,69%"
"22.05.2024","603,40","610,00","611,40","602,00","1,19M","-1,31%"
"21.05.2024","611,40","625,00","625,00","606,00","1,75M","-2,18%"
"20.05.2024","625,00","637,00","641,00","610,00","3,67M","-1,42%"
"17.05.2024","634,00","613,20","634,80","597,20","6,37M","3,43%"
"16.05.2024","613,00","618,40","620,20","606,00","1,34M","-0,55%"
"15.05.2024","616,40","604,60","620,60","600,00","4,53M","2,12%"
"14.05.2024","603,60","579,80","607,60","578,00","5,45M","4,50%"
"13.05.2024","577,60","575,80","583,80","575,80","750,35K","0,49%"
"10.05.2024","574,80","577,80","579,40","571,40","484,59K","-0,35%"
"08.05.2024","576,80","578,20","588,00","576,20","567,74K","-0,24%"
"07.05.2024","578,20","570,40","583,00","570,40","671,17K","1,15%"
"06.05.2024","571,60","587,00","587,00","571,20","1,18M","-2,42%"
"03.05.2024","585,80","579,00","591,60","577,80","1,23M","1,35%"
"02.05.2024","578,00","577,80","581,60","573,40","1,05M","0,03%"
"30.04.2024","577,80","585,60","585,60","577,00","542,40K","-1,20%"
"29.04.2024","584,80","587,20","590,00","578,40","840,59K","-0,41%"
"27.04.2024","587,20","595,40","597,00","578,20","2,05M","-1,34%"
"26.04.2024","595,20","603,80","604,40","594,00","788,69K","-1,20%"
"25.04.2024","602,40","594,20","605,00","591,00","1,29M","1,28%"
"24.04.2024","594,80","599,80","601,60","590,40","1,53M","-0,83%"
"23.04.2024","599,80","607,00","611,40","598,80","961,33K","-1,32%"
"22.04.2024","607,80","601,00","609,60","601,00","1,43M","1,13%"
"19.04.2024","601,00","603,00","605,80","599,00","770,42K","-0,33%"
"18.04.2024","603,00","606,40","606,60","600,00","641,24K","-0,50%"
"17.04.2024","606,00","610,00","610,40","602,20","880,56K","-0,39%"
"16.04.2024","608,40","609,00","612,80","605,00","927,74K","-0,10%"
"15.04.2024","609,00","607,80","615,00","603,40","1,84M","0,16%"
"12.04.2024","608,00","598,00","618,20","597,00","2,55M","1,47%"
"11.04.2024","599,20","604,60","607,60","598,20","1,21M","-0,89%"
"10.04.2024","604,60","604,20","608,00","599,20","1,78M","0,07%"
"09.04.2024","604,20","607,80","616,80","601,80","2,74M","-0,56%"
"08.04.2024","607,60","608,80","614,00","603,20","1,97M","-0,16%"
"05.04.2024","608,60","621,40","622,40","606,20","3,12M","-1,74%"
"04.04.2024","619,40","637,20","637,20","616,80","3,01M","-2,49%"
"03.04.2024","635,20","617,20","637,20","615,40","5,06M","3,32%"
"02.04.2024","614,80","619,80","621,40","610,00","1,36M","-0,52%"
"01.04.2024","618,00","612,20","623,80","612,20","2,36M","1,34%"
"29.03.2024","609,80","608,60","613,40","607,20","826,75K","0,20%"
"28.03.2024","608,60","615,00","618,00","606,80","1,15M","-0,94%"
"27.03.2024","614,40","618,60","623,40","610,60","1,57M","-0,58%"
"26.03.2024","618,00","610,00","619,00","607,60","1,80M","1,71%"
"25.03.2024","607,60","609,60","616,20","594,20","3,59M","0,43%"
"22.03.2024","605,00","630,60","631,60","594,20","7,53M","-4,06%"
"21.03.2024","630,60","627,40","641,00","625,00","3,62M","0,51%"
"20.03.2024","627,40","632,20","636,00","622,80","2,03M","-0,76%"
"19.03.2024","632,20","645,20","648,00","625,00","3,38M","-1,83%"
"18.03.2024","644,00","633,00","652,00","630,40","3,07M","2,25%"
"15.03.2024","629,80","632,40","638,80","627,20","1,37M","-0,57%"
"14.03.2024","633,40","642,00","645,20","632,40","1,68M","-1,49%"
"13.03.2024","643,00","649,00","653,40","641,20","1,39M","-0,74%"
"12.03.2024","647,80","654,00","654,80","645,40","1,24M","-1,01%"
"11.03.2024","654,40","658,60","659,40","652,60","1,13M","-0,09%"
"07.03.2024","655,00","655,60","660,00","651,20","2,01M","0,34%"
"06.03.2024","652,80","658,60","660,00","649,20","1,35M","-0,85%"
"05.03.2024","658,40","662,00","664,40","654,00","1,63M","-0,24%"
